Date,Open,High,Low,Close,Adj Close,Volume
2000-05-09,143.0625,143.40625,140.265625,141.3125,91.16777801513672,5620300
2000-05-10,140.5,140.96875,137.75,138.125,89.11138153076172,10293900
2000-05-11,140.125,141.5,139.125,141.28125,91.14759063720703,7091100
2000-05-12,141.8125,143.46875,141.625,142.8125,92.13548278808594,5960800
2000-05-15,142.75,145.609375,142.0,145.28125,93.72821807861328,4441300
2000-05-16,146.5625,147.71875,145.3125,146.6875,94.63544464111328,8192200
2000-05-17,145.6875,146.1875,144.46875,145.15625,93.64752197265625,5907200
2000-05-18,145.625,146.3125,143.375,143.375,92.49840545654297,4325600
2000-05-19,142.5625,143.234375,140.40625,141.125,91.04680633544922,6518400
2000-05-22,141.25,141.46875,137.0,140.0625,90.361328125,10839400
2000-05-23,140.4375,140.8125,137.5625,138.0,89.03068542480469,7979200
2000-05-24,138.0,140.6875,136.5,140.25,90.48228454589844,11081500
2000-05-25,140.6875,141.8125,137.71875,137.84375,88.92988586425781,8278900
2000-05-26,138.8125,139.6875,137.328125,138.0,89.03068542480469,4814000
2000-05-30,140.0,142.9375,139.46875,142.5,91.93387603759766,5362700
2000-05-31,142.5625,144.0,142.09375,142.8125,92.13548278808594,6056500
2000-06-01,143.6875,145.4375,143.0,145.3125,93.74836730957031,8961600
2000-06-02,148.9375,149.09375,147.484375,147.84375,95.38138580322266,8962200
2000-06-05,147.46875,148.21875,146.875,147.125,94.91769409179688,6998100
2000-06-06,146.625,147.78125,145.90625,146.46875,94.49436950683594,4858900
2000-06-07,146.625,148.0,146.0,147.484375,95.14957427978516,4919500
2000-06-08,147.5,147.75,146.0625,146.90625,94.77659606933594,5723100
2000-06-09,147.5,147.96875,145.625,146.59375,94.57493591308594,3085300
2000-06-12,146.96875,146.96875,144.875,144.875,93.46610260009766,3678900
2000-06-13,144.8125,147.75,144.625,147.59375,95.2200927734375,6558700
2000-06-14,148.25,148.875,147.1875,147.84375,95.38138580322266,6420500
2000-06-15,148.125,148.75,146.84375,148.15625,95.58299255371094,5881200
2000-06-16,148.3125,148.3125,145.875,146.59375,94.7976303100586,5567900
2000-06-19,146.46875,149.15625,146.25,148.46875,96.0101547241211,5106900
2000-06-20,148.1875,148.875,147.0,147.9375,95.66658782958984,6480000
2000-06-21,146.9375,148.4375,146.890625,147.875,95.62620544433594,3115000
2000-06-22,147.5625,147.6875,145.0,145.625,94.17118835449219,7490500
2000-06-23,145.8125,146.125,143.875,144.375,93.36283111572266,4863300
2000-06-26,145.375,146.25,144.875,146.234375,94.56523895263672,5201300
2000-06-27,145.984375,146.71875,145.015625,145.15625,93.86802673339844,4159500
2000-06-28,145.625,146.984375,145.3125,145.5625,94.13077545166016,5347700
2000-06-29,144.75,145.75,143.515625,144.1875,93.24156951904297,6345700
2000-06-30,143.9375,145.59375,143.890625,145.28125,93.94889068603516,7420200
2000-07-03,145.4375,147.4375,145.1875,147.28125,95.24220275878906,1436600
2000-07-05,146.375,146.65625,144.375,144.625,93.52445983886719,2748200
2000-07-06,144.9375,146.46875,144.21875,145.75,94.25199127197266,5963200
2000-07-07,146.6875,148.78125,146.25,148.09375,95.76762390136719,3034800
2000-07-10,147.875,148.90625,147.53125,147.84375,95.60597229003906,2816100
2000-07-11,147.46875,149.125,147.15625,148.15625,95.80805206298828,5431600
2000-07-12,149.28125,150.125,148.6875,149.125,96.43450164794922,5883000
2000-07-13,149.984375,150.375,149.1875,149.78125,96.85887908935547,5356000
2000-07-14,150.4375,151.25,149.671875,151.25,97.80867004394531,5341900
2000-07-17,150.984375,151.984375,150.6875,151.0,97.64700317382812,4208300
2000-07-18,150.625,150.625,149.34375,149.765625,96.8487319946289,4262100
2000-07-19,149.46875,149.90625,148.25,148.5625,96.07078552246094,8506800
2000-07-20,149.0,150.625,148.8125,150.625,97.4045181274414,4538900
2000-07-21,149.75,149.75,147.6875,147.6875,95.5049057006836,5656900
2000-07-24,148.125,148.859375,146.5625,146.84375,94.95931243896484,5628500
2000-07-25,147.75,147.84375,146.78125,147.3125,95.26240539550781,4757100
2000-07-26,146.96875,147.15625,145.640625,145.875,94.33280944824219,12062500
2000-07-27,145.9375,146.625,144.6875,145.375,94.00950622558594,7652600
2000-07-28,145.71875,145.90625,141.515625,142.09375,91.88766479492188,6229500
2000-07-31,142.9375,144.125,142.0625,143.0,92.47369384765625,5265500
2000-08-01,143.625,144.71875,143.125,143.875,93.03948974609375,3946600
2000-08-02,143.875,145.40625,143.625,144.59375,93.50431060791016,7439800
2000-08-03,142.875,145.8125,142.625,145.59375,94.15093994140625,4607100
2000-08-04,146.3125,146.71875,145.40625,146.375,94.6561508178711,3686600
2000-08-07,146.71875,148.4375,146.375,148.125,95.7878646850586,4159800
2000-08-08,147.5,148.8125,147.5,148.6875,96.151611328125,3658700
2000-08-09,149.140625,149.21875,147.375,147.4375,95.34325408935547,5383800
2000-08-10,147.53125,147.859375,146.28125,146.71875,94.87843322753906,4193400
2000-08-11,146.625,148.0,145.5625,147.40625,95.32308197021484,5089400
2000-08-14,147.78125,149.5625,147.0625,149.28125,96.53553009033203,2966700
2000-08-15,149.34375,149.8125,148.5625,149.15625,96.45478057861328,5564600
2000-08-16,149.3125,149.9375,147.84375,148.625,96.1111831665039,5191600
2000-08-17,148.6875,150.4375,148.34375,150.1875,97.12159729003906,5652200
2000-08-18,150.375,150.375,149.21875,149.6875,96.79827117919922,4626400
2000-08-21,150.03125,150.71875,149.40625,150.5,97.32369995117188,2380600
2000-08-22,150.5625,151.3125,150.09375,150.25,97.16199493408203,3075300
2000-08-23,149.8125,151.28125,149.28125,150.84375,97.54595947265625,5483200
2000-08-24,151.15625,151.5,150.5,151.3125,97.84910583496094,4529000
2000-08-25,151.15625,151.625,150.9375,151.25,97.80867004394531,2822200
2000-08-28,151.25,152.90625,151.25,151.765625,98.14213562011719,5518700
2000-08-29,151.4375,151.875,150.90625,151.796875,98.1623306274414,3561900
2000-08-30,151.3125,151.5,150.34375,150.34375,97.22265625,3964800
2000-08-31,151.0625,153.09375,150.90625,152.34375,98.5159912109375,4863100
2000-09-01,153.25,153.59375,152.0,152.5,98.61703491210938,3191200
2000-09-05,151.875,152.203125,150.8125,151.28125,97.82890319824219,3470800
2000-09-06,151.1875,151.953125,149.53125,149.5625,96.71748352050781,4322200
2000-09-07,150.25,151.078125,149.828125,150.84375,97.54595947265625,4265500
2000-09-08,150.28125,150.5,149.328125,149.8125,96.87911987304688,3518200
2000-09-11,149.75,151.1875,148.6875,149.59375,96.73763275146484,3937500
2000-09-12,149.75,150.25,148.4375,148.5,96.03034973144531,4769100
2000-09-13,148.0,149.34375,147.65625,148.890625,96.2829360961914,7691600
2000-09-14,149.875,149.9375,148.15625,149.640625,96.76798248291016,3397100
2000-09-15,148.1875,148.25,146.0,146.0,94.65084838867188,4085700
2000-09-18,146.375,146.96875,144.203125,144.65625,93.77975463867188,5109300
2000-09-19,145.125,146.3125,144.703125,145.96875,94.63064575195312,6588200
2000-09-20,145.6875,146.03125,143.15625,144.890625,93.93167114257812,6508100
2000-09-21,144.46875,145.5625,142.625,142.6875,92.50337219238281,5972300
2000-09-22,142.625,145.3125,142.421875,145.28125,94.18492126464844,7791300
2000-09-25,145.9375,146.0625,143.71875,144.25,93.516357421875,9726300
2000-09-26,144.375,145.0,142.40625,142.40625,92.32106018066406,5302400
2000-09-27,143.5625,143.96875,142.125,143.15625,92.8072509765625,7186200
2000-09-28,143.1875,146.328125,142.890625,145.0,94.00259399414062,7036400
2000-09-29,145.46875,145.96875,143.625,143.625,93.11116790771484,9333600
2000-10-02,144.28125,144.90625,143.140625,143.84375,93.25297546386719,5517800
2000-10-03,144.53125,145.75,142.28125,142.5,92.3818359375,9347200
2000-10-04,142.875,144.25,141.75,143.6875,93.15171813964844,6148900
2000-10-05,143.40625,144.84375,143.3125,144.1875,93.475830078125,4566900
2000-10-06,143.875,144.640625,139.75,141.0625,91.44998168945312,10014900
2000-10-09,141.3125,141.3125,139.375,140.0,90.7611312866211,4508000
2000-10-10,140.09375,141.25,137.6875,137.6875,89.26190185546875,6104700
2000-10-11,137.625,138.625,135.125,136.53125,88.51233673095703,10346000
2000-10-12,137.28125,137.59375,132.78125,133.125,86.30411529541016,12336900
2000-10-13,132.9375,137.65625,132.875,137.5625,89.18087768554688,11778800
2000-10-16,137.40625,138.234375,136.6875,138.1875,89.5860595703125,5659000
2000-10-17,138.4375,138.5625,134.40625,134.75,87.35758972167969,7831700
2000-10-18,132.625,136.125,130.15625,134.25,87.03343963623047,10897300
2000-10-19,136.84375,139.453125,136.4375,139.3125,90.3154067993164,8767300
2000-10-20,138.375,141.1875,138.375,139.90625,90.7003402709961,7373500
2000-10-23,139.9375,141.03125,138.9375,140.53125,91.10549926757812,5290000
2000-10-24,140.96875,141.9375,139.0,139.59375,90.49775695800781,5750700
2000-10-25,138.75,139.5625,136.125,136.3125,88.37054443359375,9137600
2000-10-26,137.125,137.65625,134.03125,136.6875,88.6136245727539,9345800
2000-10-27,137.875,139.28125,136.625,139.28125,90.29515075683594,9762900
2000-10-30,138.4375,141.09375,138.15625,140.53125,91.10549926757812,10154100
2000-10-31,141.015625,143.6875,140.0625,142.953125,92.67559814453125,7752400
2000-11-01,142.25,143.25,141.21875,142.46875,92.36160278320312,6753600
2000-11-02,143.15625,143.90625,142.515625,142.703125,92.51349639892578,11395100
2000-11-03,143.46875,143.75,142.375,142.78125,92.5641860961914,5187100
2000-11-06,143.15625,144.296875,143.03125,143.78125,93.21244812011719,4042500
2000-11-07,143.140625,144.0,142.5625,143.75,93.19222259521484,5231300
2000-11-08,144.0625,144.0625,140.5625,140.5625,91.12572479248047,6123300
2000-11-09,140.0,141.21875,137.25,140.03125,90.78128814697266,10635300
2000-11-10,139.0,139.46875,136.53125,136.625,88.57311248779297,8569500
2000-11-13,135.625,136.984375,133.015625,135.5625,87.88430786132812,17285300
2000-11-14,137.46875,139.625,137.0,139.125,90.19385528564453,7668900
2000-11-15,139.0625,140.109375,137.75,139.5625,90.47746276855469,8837700
2000-11-16,138.578125,139.875,137.3125,137.375,89.05933380126953,6684100
2000-11-17,137.3125,139.0,135.75,136.640625,88.58324432373047,6551100
2000-11-20,135.75,136.375,134.3125,134.6875,87.31704711914062,5458500
2000-11-21,134.875,136.1875,133.515625,135.375,87.7627944946289,7684300
2000-11-22,134.34375,134.875,132.125,132.140625,85.66593170166016,5736900
2000-11-24,133.625,134.96875,133.625,134.84375,87.41834259033203,3411600
2000-11-27,136.46875,136.6875,135.3125,136.03125,88.18815612792969,5992000
2000-11-28,135.125,136.59375,133.640625,133.6875,86.66874694824219,5336100
2000-11-29,134.375,135.90625,133.265625,133.4375,86.5066909790039,6914100
2000-11-30,132.5,133.5,129.75,132.28125,85.757080078125,11201600
2000-12-01,133.1875,134.0625,131.0,132.21875,85.71658325195312,7587200
2000-12-04,131.875,133.875,131.5,133.34375,86.44589233398438,6996600
2000-12-05,134.875,138.25,134.40625,137.71875,89.28223419189453,8883400
2000-12-06,137.78125,138.34375,135.03125,135.515625,87.8538589477539,12888000
2000-12-07,134.875,135.875,133.65625,133.65625,86.64852905273438,6529100
2000-12-08,137.0625,139.46875,133.875,133.96875,86.85108947753906,10276300
2000-12-11,137.375,139.5625,136.71875,138.625,89.86968231201172,6405600
2000-12-12,138.1875,138.8125,137.375,138.03125,89.48477172851562,5022900
2000-12-13,139.25,139.40625,136.03125,136.140625,88.25907897949219,6070500
2000-12-14,135.875,136.5,134.03125,134.40625,87.13471221923828,7678400
2000-12-15,133.125,133.125,130.5625,130.96875,85.1666488647461,9065300
2000-12-18,132.0625,133.46875,131.765625,132.71875,86.30461883544922,7235400
2000-12-19,132.46875,134.96875,130.015625,130.015625,84.54684448242188,9616600
2000-12-20,128.625,128.9375,126.09375,126.25,82.0981216430664,9994300
2000-12-21,126.0,128.859375,125.53125,127.125,82.66710662841797,14331500
2000-12-22,129.0,131.109375,128.84375,130.9375,85.14629364013672,10182900
2000-12-26,130.84375,132.34375,130.28125,132.34375,86.06079864501953,4665300
2000-12-27,131.75,133.734375,131.25,133.3125,86.69074249267578,4854100
2000-12-28,132.8125,133.875,132.59375,133.71875,86.95491027832031,8358700
2000-12-29,134.0625,134.28125,131.1875,131.1875,85.30889129638672,8774600
2001-01-02,132.0,132.15625,127.5625,128.8125,83.76447296142578,8737500
2001-01-03,128.3125,136.0,127.65625,135.0,87.78807067871094,19431600
2001-01-04,134.9375,135.46875,133.0,133.546875,86.8431167602539,9219000
2001-01-05,133.46875,133.625,129.1875,129.1875,84.00831604003906,12911400
2001-01-08,129.875,130.1875,127.6875,130.1875,84.65860748291016,6625300
2001-01-09,131.046875,131.5,129.421875,129.84375,84.43505859375,5702400
2001-01-10,129.0,132.125,128.8125,132.125,85.9185562133789,8746100
2001-01-11,131.09375,133.484375,131.09375,132.25,85.99979400634766,7245100
2001-01-12,132.6875,133.71875,131.28125,132.0,85.83722686767578,7244000
2001-01-16,132.0,133.1875,131.515625,132.84375,86.38587951660156,8542200
2001-01-17,134.84375,135.046875,132.640625,133.453125,86.78217315673828,7851400
2001-01-18,133.4375,135.703125,132.9375,134.78125,87.64585876464844,8107000
2001-01-19,136.1875,136.1875,133.875,134.015625,87.1479263305664,7782500
2001-01-22,134.25,135.78125,133.5625,134.90625,87.72712707519531,7050900
2001-01-23,134.46875,136.65625,134.15625,135.96875,88.41802978515625,8463100
2001-01-24,136.25,137.3125,135.84375,136.375,88.68221282958984,6199900
2001-01-25,136.25,137.25,135.65625,136.03125,88.45867919921875,10818300
2001-01-26,135.15625,136.125,134.453125,135.875,88.35708618164062,7136800
2001-01-29,135.5,136.89999389648438,135.3699951171875,136.60000610351562,88.8285140991211,6705900
2001-01-30,136.3000030517578,137.9199981689453,135.7899932861328,137.8000030517578,89.60887908935547,7069100
2001-01-31,137.39999389648438,138.6999969482422,136.60000610351562,137.02000427246094,89.1016616821289,9706900
2001-02-01,137.10000610351562,137.9499969482422,136.25,137.92999267578125,89.69340515136719,8239100
2001-02-02,137.39999389648438,137.99000549316406,134.75,134.8000030517578,87.65805053710938,8276600
2001-02-05,134.8000030517578,135.94000244140625,134.75,135.7899932861328,88.30179595947266,4352900
2001-02-06,135.3000030517578,136.6999969482422,135.22000122070312,135.38999938964844,88.04170227050781,7106700
2001-02-07,134.72000122070312,135.39999389648438,133.67999267578125,134.69000244140625,87.5865249633789,5748700
2001-02-08,134.8000030517578,135.39999389648438,133.10000610351562,133.1199951171875,86.56555938720703,5943300
2001-02-09,133.35000610351562,133.35000610351562,131.25999450683594,131.83999633789062,85.73320007324219,9913000
2001-02-12,131.6999969482422,133.5,131.6999969482422,133.35000610351562,86.71510314941406,5804400
2001-02-13,133.6999969482422,134.1699981689453,132.0,132.25999450683594,86.00629425048828,6587600
2001-02-14,132.64999389648438,132.64999389648438,130.66000366210938,132.05999755859375,85.87626647949219,8400100
2001-02-15,132.83999633789062,133.52000427246094,131.99000549316406,133.33999633789062,86.70862579345703,5929800
2001-02-16,131.0,131.2899932861328,129.3000030517578,130.39999389648438,84.79679107666016,6434900
2001-02-20,131.0399932861328,131.13999938964844,128.10000610351562,128.38999938964844,83.48973083496094,5760000
2001-02-21,127.9000015258789,128.83999633789062,125.5,125.62000274658203,81.68843841552734,10910800
2001-02-22,126.3499984741211,126.54000091552734,123.0199966430664,125.80999755859375,81.81197357177734,21281600
2001-02-23,125.08000183105469,125.54000091552734,121.80000305175781,124.95999908447266,81.2592544555664,20173000
2001-02-26,125.80000305175781,127.62000274658203,124.5,127.62000274658203,82.989013671875,11503700
2001-02-27,126.80000305175781,127.83999633789062,125.51000213623047,126.44000244140625,82.2216796875,11415000
2001-02-28,126.75,126.83999633789062,123.2699966430664,123.94999694824219,80.60246276855469,14825800
2001-03-01,124.05000305175781,124.5999984741211,121.75,124.5999984741211,81.02513122558594,14672000
2001-03-02,122.5,125.6500015258789,122.30000305175781,123.61000061035156,80.38136291503906,12564300
2001-03-05,124.1500015258789,124.77999877929688,123.80999755859375,124.73999786376953,81.11617279052734,5293200
2001-03-06,126.3499984741211,127.75,125.48999786376953,126.08000183105469,81.9875717163086,6917000
2001-03-07,126.9000015258789,127.04000091552734,125.76000213623047,126.9800033569336,82.57280731201172,6371700
2001-03-08,126.5999984741211,127.23999786376953,126.13999938964844,127.12000274658203,82.66384887695312,6055000
2001-03-09,126.0999984741211,126.0999984741211,123.11000061035156,123.36000061035156,80.21878814697266,10020300
2001-03-12,122.33999633789062,122.5,117.75,118.08000183105469,76.78529357910156,13972900
2001-03-13,119.4000015258789,120.44000244140625,117.52999877929688,120.0199966430664,78.0468521118164,12888000
2001-03-14,117.05000305175781,119.29000091552734,115.75,117.6500015258789,76.50566864013672,19883400
2001-03-15,118.44999694824219,118.86000061035156,117.36000061035156,117.68000030517578,76.52522277832031,10370300
2001-03-16,117.12999725341797,117.4000015258789,114.80999755859375,115.01000213623047,74.99030303955078,58514600
2001-03-19,115.76000213623047,117.69000244140625,114.81999969482422,117.3499984741211,76.51604461669922,10067800
2001-03-20,117.9000015258789,118.45999908447266,114.11000061035156,114.19999694824219,74.46217346191406,15083900
2001-03-21,114.18000030517578,115.26000213623047,111.9000015258789,112.26000213623047,73.19723510742188,19004600
2001-03-22,112.0199966430664,112.5999984741211,108.04000091552734,111.12000274658203,72.45391082763672,28624800
2001-03-23,113.25,114.66000366210938,111.5,114.4800033569336,74.64474487304688,12861700
2001-03-26,115.69999694824219,116.2699966430664,114.7699966430664,115.94000244140625,75.59672546386719,9943800
2001-03-27,115.62000274658203,118.6500015258789,115.27999877929688,118.30999755859375,77.14200592041016,12880700
2001-03-28,116.9000015258789,116.94999694824219,114.9000015258789,115.04000091552734,75.00988006591797,10953300
2001-03-29,114.69999694824219,116.5,112.13999938964844,115.4800033569336,75.29676818847656,12060300
2001-03-30,115.55000305175781,116.69000244140625,114.5,116.69000244140625,76.08575439453125,9183600
2001-04-02,116.30000305175781,117.37999725341797,113.80000305175781,114.19999694824219,74.46217346191406,10561000
2001-04-03,113.9800033569336,114.1500015258789,110.05999755859375,110.38999938964844,71.9779052734375,12836000
2001-04-04,110.56999969482422,112.0999984741211,109.30000305175781,110.8499984741211,72.27782440185547,14884300
2001-04-05,113.30000305175781,115.48999786376953,112.5,115.05000305175781,75.0163803100586,21522800
2001-04-06,113.98999786376953,114.4000015258789,112.05999755859375,113.30000305175781,73.87537384033203,14937800
2001-04-09,114.0,114.98999786376953,112.77999877929688,114.55999755859375,74.69689178466797,9034300
2001-04-10,115.44999694824219,117.75,115.16999816894531,116.6500015258789,76.05960083007812,17873600
2001-04-11,118.77999877929688,118.98999786376953,116.13999938964844,116.7300033569336,76.11180114746094,12722300
2001-04-12,116.30000305175781,118.94000244140625,115.95999908447266,118.8499984741211,77.49412536621094,9233200
2001-04-16,118.29000091552734,118.88999938964844,116.91000366210938,117.5999984741211,76.67908477783203,7350000
2001-04-17,117.30999755859375,119.66000366210938,117.0199966430664,119.26000213623047,77.76145935058594,10924700
2001-04-18,121.05999755859375,126.0,120.69000244140625,124.0,80.85211181640625,32481600
2001-04-19,124.25,125.83999633789062,123.58000183105469,125.6500015258789,81.92797088623047,13809900
2001-04-20,124.9000015258789,125.4000015258789,123.66000366210938,124.5,81.17811584472656,7626700
2001-04-23,123.6500015258789,123.88999938964844,121.91000366210938,122.23999786376953,79.70450592041016,8451800
2001-04-24,122.5199966430664,123.6500015258789,121.0999984741211,121.58000183105469,79.27417755126953,10044700
2001-04-25,121.41999816894531,123.66999816894531,120.94999694824219,123.16999816894531,80.31089782714844,8249000
2001-04-26,123.7300033569336,125.22000122070312,123.5,123.72000122070312,80.66951751708984,10590400
2001-04-27,124.91999816894531,125.83999633789062,124.19999694824219,125.77999877929688,82.01271057128906,7938700
2001-04-30,126.44999694824219,127.2699966430664,124.66999816894531,126.66000366210938,82.58651733398438,10766900
2001-05-01,125.06999969482422,127.1500015258789,124.5999984741211,127.05000305175781,82.84078979492188,10578000
2001-05-02,127.41000366210938,127.69000244140625,126.0,126.81999969482422,82.69082641601562,9572900
2001-05-03,126.12999725341797,126.1500015258789,124.22000122070312,125.20999908447266,81.64105224609375,9926200
2001-05-04,123.6500015258789,127.3499984741211,123.44000244140625,127.33999633789062,83.0298843383789,12145300
2001-05-07,126.86000061035156,127.37999725341797,126.2300033569336,126.23999786376953,82.31266784667969,7185200
2001-05-08,126.86000061035156,127.0999984741211,125.55999755859375,126.18000030517578,82.27352142333984,6952600
2001-05-09,125.25,126.55000305175781,125.05999755859375,125.6500015258789,81.92797088623047,9507400
2001-05-10,127.26000213623047,127.5,125.7699966430664,126.0199966430664,82.169189453125,6872400
2001-05-11,126.0,126.48999786376953,124.4000015258789,125.1500015258789,81.60191345214844,7734400
2001-05-14,124.9000015258789,125.44000244140625,124.45999908447266,125.4000015258789,81.76493835449219,7914000
2001-05-15,125.55000305175781,126.5,124.8499984741211,125.9800033569336,82.14311218261719,9782200
2001-05-16,124.83999633789062,129.1999969482422,124.62000274658203,128.9499969482422,84.07963562011719,14909000
2001-05-17,129.0,130.0800018310547,128.55999755859375,129.14999389648438,84.21002197265625,11824600
