Date,Entry Price,Stop Loss,Direction,Quantity,Balance,Max Balance,Drawdown
2024-06-04 13:15:00-04:00,0.0,0.0,SELL,2.771689902841423e+231,1.6630139417048538e+232,1.6630139417048538e+232,0.0
2024-06-07 11:30:00-04:00,-0.013877966415332121,-0.020816949622998182,SELL,3.3260278834097076e+231,1.9401829319889962e+232,1.9401829319889962e+232,0.0
2024-06-20 00:50:00-04:00,-0.006640232218413367,-0.00996034832762005,SELL,3.8803658639779924e+231,2.272785720329967e+232,2.272785720329967e+232,0.0
2024-06-24 03:00:00-04:00,0.02767345325160875,0.04151017987741312,SELL,4.5455714406599344e+231,2.660822306727766e+232,2.660822306727766e+232,0.0
2024-06-17 01:00:00-04:00,-0.005400545772804577,-0.008100818659206865,SELL,5.321644613455533e+231,3.192986768073319e+232,3.192986768073319e+232,0.0
2024-06-12 09:20:00-04:00,-0.04277658953918406,-0.0641648843087761,SELL,6.385973536146638e+231,3.831584121687983e+232,3.831584121687983e+232,0.0
2024-06-18 14:50:00-04:00,0.011809628783998605,0.017714443175997907,SELL,7.663168243375966e+231,3.831584121687983e+232,3.831584121687983e+232,0.0
2024-06-09 18:00:00-04:00,-0.004146704008278768,-0.006220056012418151,SELL,7.663168243375966e+231,4.597900946025579e+232,4.597900946025579e+232,0.0
2024-06-04 05:55:00-04:00,-0.023495320515332097,-0.035242980772998145,SELL,9.195801892051159e+231,5.517481135230695e+232,5.517481135230695e+232,0.0
2024-06-10 05:45:00-04:00,-0.019675743743097218,-0.029513615614645827,SELL,1.1034962270461391e+232,5.517481135230695e+232,5.517481135230695e+232,0.0
2024-06-06 06:50:00-04:00,-0.013788665716785165,-0.020682998575177747,SELL,1.1034962270461391e+232,6.620977362276834e+232,6.620977362276834e+232,0.0
2024-06-19 23:05:00-04:00,-0.00031629754744244565,-0.00047444632116366847,SELL,1.3241954724553668e+232,7.724473589322974e+232,7.724473589322974e+232,0.0
2024-06-11 07:50:00-04:00,0.007849293563588766,0.003924646781794383,BUY,1.544894717864595e+232,6.179578871458379e+232,7.724473589322974e+232,1.544894717864595e+232
2024-06-14 06:50:00-04:00,0.004675081813942938,0.002337540906971469,SELL,1.2359157742916758e+232,7.503774343913746e+232,7.724473589322974e+232,2.2069924540922785e+231
2024-05-29 02:50:00-04:00,0.00783576241967232,0.011753643629508481,BUY,1.5007548687827492e+232,6.26785856962207e+232,7.724473589322974e+232,1.456615019700904e+232
2024-06-21 03:55:00-04:00,-0.025182732200523805,-0.03777409830078571,SELL,1.2535717139244139e+232,7.521430283546484e+232,7.724473589322974e+232,2.030433057764899e+231
2024-06-18 21:25:00-04:00,0.007919587674587447,0.01187938151188117,SELL,1.504286056709297e+232,7.521430283546484e+232,7.724473589322974e+232,2.030433057764899e+231
2024-05-31 11:50:00-04:00,0.013824247730509498,0.020736371595764247,SELL,1.504286056709297e+232,7.521430283546484e+232,7.724473589322974e+232,2.030433057764899e+231
2024-06-14 08:25:00-04:00,0.009231170798940092,0.013846756198410137,SELL,1.504286056709297e+232,1.153155789075957e+233,1.153155789075957e+233,0.0
2024-06-09 22:00:00-04:00,0.004640586570126004,0.006960879855189006,SELL,2.306311578151914e+232,1.153155789075957e+233,1.153155789075957e+233,0.0
2024-06-16 21:05:00-04:00,-0.026674118483893672,-0.04001117772584051,SELL,2.306311578151914e+232,1.3837869468911484e+233,1.3837869468911484e+233,0.0
2024-06-03 07:00:00-04:00,-0.06407722421291062,-0.09611583631936593,SELL,2.767573893782297e+232,1.6144181047063398e+233,1.6144181047063398e+233,0.0
